time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.06305839911320868,0.10438506110830781,11.842834839551577,0.043076591842432954,6.231641104776502,0.0,0.22771217979403244,0.2916135987586557,3.079618524050108,-0.013213680160198525,-0.07003785265654923,0.0,435.5274712241552,436.0349546548011,436.86949855016013,436.4316570515471
1.2600000000000007,0.07787423789040558,0.12282633398116062,12.031957973491934,0.04257806707476863,6.227527333580991,0.0,0.26657885530337877,0.32300669205433036,3.2240588635387377,3.790072729175156e-05,-0.0657663717913054,0.0,460.3716308788438,460.70611445765263,459.3750450671825,460.4247698867234
1.3200000000000007,0.09498061960459489,0.1430450965073302,12.227435690879316,0.043252877296888315,6.224099618510982,0.0,0.30397633885128444,0.35097966593492486,3.2916401865431846,0.0274177582410965,-0.0438587965194677,0.0,436.3746563665817,438.19717452811096,435.91662004038585,438.19861652661973
1.3800000000000008,0.11431625650214208,0.16490344220983552,12.42566452306449,0.04476345118796843,6.220976227169551,0.0,0.3407912406261122,0.377769499586457,3.31588432976927,0.020267796599234347,-0.07836501215759967,0.0,424.9066015588496,421.9355890591779,424.03981881279947,423.425276514471
1.4400000000000008,0.13595438483698497,0.18841559950318149,12.625802229299069,0.04573345212131663,6.216179241846024,0.0,0.38091236558354186,0.40606302123954285,3.355210953250356,0.006350904824052465,-0.08332194329745957,0.0,428.80659549167575,428.37987294376757,429.54423372660284,428.36228995332846
1.5000000000000009,0.1602468589306144,0.21374533422185435,12.830580624769992,0.04646862864459678,6.211026194232378,0.0,0.42933967153973557,0.4383009547807286,3.470336030403066,0.022012800297203174,-0.09157198481515469,0.0,453.49092967511376,452.8217750323326,452.5993683066152,453.85807542147916
1.560000000000001,0.18742663580917637,0.240945181939187,13.040501378866901,0.04738011682982535,6.205244603571577,0.0,0.4771740509964413,0.46845921586074124,3.5267850987973017,-0.0041585578475183075,-0.10824297336358026,0.0,436.69171733686596,435.2905069964107,436.21645472732973,434.02531940338565
1.620000000000001,0.2177382647021809,0.2700529536279909,13.255645275173189,0.04717964776284944,6.198517100366232,0.0,0.5338710203484209,0.5017516537051988,3.6442323906368537,-0.0017544002474258963,-0.12130257201624794,0.0,455.9715743062454,454.91606985213593,454.998364370746,455.1908727693684
1.680000000000001,0.25148146383134823,0.3010899744347702,13.4764849136561,0.046969501523506985,6.191140557203589,0.0,0.5915956634876216,0.5327814634756939,3.7167669251206483,-0.007250456121034539,-0.12643838026616838,0.0,442.97170911694246,442.53536930881756,441.837841220829,441.3845342649062
1.740000000000001,0.288521081042792,0.3338250836390716,13.698315706074997,0.046720417338661946,6.183120519863529,0.0,0.6436957065462419,0.5583592714873676,3.677636352250641,0.0014204464025840751,-0.15481331237961055,0.0,407.7718996234327,405.20990638805944,404.9696761028786,405.74900566434076
1.8000000000000012,0.32961990428310994,0.36845519379842345,13.925579907397845,0.04670316540079078,6.174322001409484,0.0,0.7272620467895613,0.5959366876567979,3.896957948262164,-0.003943590590010197,-0.13394523729438476,0.0,486.29786681916084,487.84016629516594,487.56752834108767,487.1666010876728
1.8600000000000012,0.3755720440069981,0.4051811222941596,14.162657354478318,0.046585178282485984,6.166332355661776,0.0,0.8052530280465616,0.6282143389177556,4.005113819401859,0.0017207425148467953,-0.1316378609085726,0.0,455.846916489486,456.0154411848673,455.48469372751896,455.9375382473854
1.9200000000000013,0.426323451794864,0.44382252839556713,14.40581898852802,0.04636682012711457,6.158537386408154,0.0,0.8872040119764167,0.6598024412917776,4.099792847646502,-0.017409884466983466,-0.12668101317637182,0.0,452.4754355509822,452.85920571554027,453.5388491831037,451.9996659925207
1.9800000000000013,0.4824164890590376,0.4844460718663349,14.656754052779117,0.0453520546771804,6.151680453680273,0.0,0.9832715732168678,0.6941597833998072,4.26395275867124,-0.015936642601472865,-0.09689615970947751,0.0,473.63134539519933,475.90544481175704,474.8516786617476,474.9647907700174
2.0400000000000014,0.5438785553943952,0.5269226564575953,14.913458212551735,0.04408463052716982,6.14581261454032,0.0,1.0659679357533691,0.7216104856080482,4.292624649700875,-0.03430972384406968,-0.09966194536932572,0.0,434.84406725332434,434.6038544528032,434.68045512146415,433.1378068858166
2.1000000000000014,0.6102631102212694,0.5709710133278018,15.170817664418038,0.04175219986787582,6.1398211696593314,0.0,1.1473525957622894,0.7464687318840413,4.285932785235994,-0.05006893894426316,-0.10025092990255878,0.0,422.16585618631206,422.1058542115422,424.86416936600415,423.5098071554748
2.1600000000000015,0.6819479876376465,0.6165541659020954,15.429927793076608,0.03871601742830588,6.134239697910228,0.0,1.242644257895705,0.7726529343541894,4.350694130597779,-0.05169283248992264,-0.08150838793247157,0.0,446.12293332029856,447.64338893861884,446.39261778326056,446.2584586567663
2.2200000000000015,0.7600424997616464,0.663794802392905,15.696808385558674,0.035378310328489704,6.129153580002317,0.0,1.360940920139978,0.8016197789512554,4.544416620525153,-0.06496380284201557,-0.09224503350788937,0.0,486.88606747244694,486.0767906884626,487.0214438971375,486.02588653771613
2.2800000000000016,0.8443038140648325,0.7124565196367024,15.968588854047251,0.03110698430433878,6.124368231550907,0.0,1.4481825371011487,0.8200926372258545,4.514938635390431,-0.08808501477493758,-0.06227516077742619,0.0,416.98780222897767,419.5920640819062,419.7806860351832,417.764724904583
2.3400000000000016,0.934538394417817,0.7622741956778221,16.24273670525813,0.02657859852915223,6.120274413073872,0.0,1.5599325299865836,0.8399704230705954,4.622766256183723,-0.05786948602868068,-0.08410368724984342,0.0,464.08751727952284,462.3673015387753,460.9544109265277,463.33164708723655
2.4000000000000017,1.0310334494526407,0.8131101570367566,16.520133174956268,0.02315754067181075,6.114957355554669,0.0,1.656984568792418,0.8542479800220342,4.623641049510944,-0.055366811152508175,-0.09965305272248767,0.0,430.0828728161813,428.75669196244945,430.2910214900099,430.50051871924234
2.4600000000000017,1.134077289192929,0.8648241031968865,16.801271224016844,0.019837138469275928,6.1089044277474365,0.0,1.7783150614560645,0.8691755962064702,4.746916535644995,-0.055286562959277925,-0.10345895634605887,0.0,469.42818111177206,469.12450651027547,468.57589499471055,468.580245254494
2.520000000000002,1.2438531825868624,0.9172877785130268,17.085990710179907,0.0166920235576411,6.10294293919393,0.0,1.8813673291026936,0.8793226498973925,4.743571327327482,-0.04722607530737799,-0.0922158829349247,0.0,429.5573700564935,430.50094861314744,430.4272306147203,431.1070458133828
2.580000000000002,1.3607574311729602,0.9703797476344067,17.375120502961387,0.014112840932095416,6.097152458129827,0.0,2.0158863375346394,0.8900940777747517,4.8932192530956335,-0.03562981616013813,-0.10687571459970419,0.0,479.7544578030587,478.63259893073814,477.70123590673063,478.58388080803707
2.640000000000002,1.4850135625496759,1.024000825407653,17.668749368155357,0.012248207779603781,6.091086531600951,0.0,2.12647225685206,0.8970929894167345,4.894195454047663,-0.0232506189522858,-0.09151858790212158,0.0,433.6358481661611,434.9149496687081,433.35802182523037,434.3971124056351
2.700000000000002,1.616356973149116,1.0780319135243293,17.964233743210556,0.011199741995614687,6.085935025320243,0.0,2.252033981658252,0.9038177723258918,4.954792347080067,-0.007889180560721801,-0.07643970622268868,0.0,453.74159946319736,454.94470766053786,452.44473797388093,453.68005379692744
2.760000000000002,1.7545233122098542,1.1324037485594352,18.259351107038064,0.010494799564338742,6.081131234421026,0.0,2.353866096272205,0.9085314479323378,4.8825970742992375,-0.020873534674733428,-0.0885214810006266,0.0,411.36240738859425,410.2851363024006,411.50463367623763,410.35351519043087
2.820000000000002,1.8997932186009905,1.1870908979492658,18.554623932197007,0.009431499547081224,6.075964708914848,0.0,2.4888310413671295,0.9142504064589831,4.959242863856641,-0.012064905097138354,-0.08167679905072202,0.0,458.71257750898286,459.2500031243112,459.6956815410747,460.39333378026384
2.880000000000002,2.0529314170989528,1.2420868748103164,18.85295463495903,0.008890935900755181,6.07104474741911,0.0,2.6161132890051704,0.9188859947022772,4.984765001547886,-0.0035084168832436725,-0.08265198740579502,0.0,444.5475512839175,444.4621718843171,444.2653307620919,444.96658496107074
2.940000000000002,2.213509407256212,1.2973407280130003,19.151519532900586,0.008767354532001725,6.066153762451364,0.0,2.736830011033686,0.9228920237056861,4.9672484041555744,0.0006910105719379032,-0.07933818756642165,0.0,430.99183506119266,431.26626728928363,431.17239163993054,431.5271328734356
3.000000000000002,2.3816975472850515,1.3528448837435694,19.450354190078833,0.00838500257350816,6.061294471187949,0.0,2.8697524006511137,0.927231814290728,4.993534769355852,-0.026796155949009866,-0.08450881660419347,0.0,447.0308765105195,446.6040008621621,446.12317665536307,443.8728001400048
3.0600000000000023,2.558074149023859,1.408600913707858,19.75134794261328,0.0068531237439311,6.056517278159024,0.0,3.009773018328701,0.9311472522579936,5.03911364688789,-0.023114886884658535,-0.07130115512686425,0.0,452.9862673513174,454.0422680106584,452.09844950286896,452.3949054668087
3.1200000000000023,2.7433136710385115,1.4645737173459432,20.0567334739463,0.005001874290511132,6.0520243018978555,0.0,3.165093873555337,0.9344473602656118,5.139648740094176,-0.05457771742281179,-0.0832271999691272,0.0,471.60006436836966,470.67372459616485,472.0461390566186,469.6110927467228
3.1800000000000024,2.9377565184191026,1.5206940370081425,20.367307309036068,0.0015804029297568079,6.0478053992524,0.0,3.3165689029919743,0.9358931874121484,5.212182773146452,-0.0624297585061662,-0.052414139285237464,0.0,463.7307235625106,466.1413400541865,463.2226664817403,462.6025695907588
3.2400000000000024,3.141400201247712,1.5768302639290146,20.682433849222146,6.280654151381128,6.044889535262984,0.0,3.471621067278194,0.9349222671903954,5.291406093617856,-0.08492899656251271,-0.0418902337229463,0.0,466.67322399083264,467.49274927703266,468.2976173433096,466.54040015693886
3.3000000000000025,3.3538155153933005,1.632827495597856,20.999971896746978,6.275808922527236,6.042982825859095,0.0,3.6089337163876656,0.931210469883376,5.293000208207015,-0.073497279018108,-0.016803117360369605,0.0,443.2708384323965,445.3275774722918,443.1378154107684,444.0713899300694
3.3600000000000025,3.5754623552603784,1.688483675794692,21.32162103437945,6.271318180656191,6.041989208956169,0.0,3.779073275028724,0.9235195487717871,5.427762200158627,-0.07768725087816926,-0.016079002831659667,0.0,484.82437946888297,484.87890382845075,486.71823493479855,486.40062953235076
3.4200000000000026,3.806962859539634,1.7435966084552468,21.64992319767596,6.2664478482689425,6.040653086279399,0.0,3.9374443588446053,0.9131038481370747,5.515001583764804,-0.08925175692118098,-0.03903966977820441,0.0,473.3692517880488,471.59865911030806,474.2627917648402,473.3686069435706
3.4800000000000026,4.048360897134022,1.797954861427318,21.98501735178873,6.2615999598401615,6.038237925198086,0.0,4.109057973866501,0.8983038873625838,5.6538039302160215,-0.06775195798371071,-0.04279562952053555,0.0,490.03652446725107,489.7565214344211,489.27608461159423,490.8696423600254
3.5400000000000027,4.300196049471094,1.8513128348757621,22.32887229283045,6.257353154082274,6.035453016775623,0.0,4.285347834526372,0.8798614351044409,5.806896194577611,-0.07764915567826575,-0.05486567895196927,0.0,496.7136295335394,495.82643540061173,496.4380973390805,495.7079001792917
3.6000000000000028,4.561416500626397,1.9035967775065168,22.677043023320994,6.2530822073231676,6.032423244266571,0.0,4.422104458254683,0.8625569274264359,5.798578949455713,-0.060660372712318104,-0.042944417112771825,0.0,449.23168561956794,450.1959177846011,447.60506664427527,448.9818870555101
3.660000000000003,4.83070903302563,1.954789600194551,23.024090707310677,6.249114831669548,6.029894704475668,0.0,4.554378394854409,0.8435590030946231,5.769599492059956,-0.08023426459817568,-0.04058498828547789,0.0,443.14418739887697,443.3371748040808,443.0190933119604,441.40287121120974
3.720000000000003,5.107527630036841,2.0048293673155766,23.367756497094955,6.244261150107562,6.027242536967577,0.0,4.673027687671726,0.8240598850665858,5.686173334540924,-0.08224851369418097,-0.05264872168682766,0.0,425.0986393574657,424.0621038501832,424.8326299450024,424.6542244691841
3.780000000000003,5.391181427576697,2.0536701491138327,23.705278746578998,6.239009859573375,6.024387207410607,0.0,4.782287913701889,0.8035953053969126,5.565014545665452,-0.10098388857710468,-0.039019970631419834,0.0,409.8712361352856,411.0793971692166,412.35913244106104,410.69305069038444
3.840000000000003,5.68218310450637,2.1010730140065323,24.038479793031485,6.233461000971467,6.021717580076373,0.0,4.917799022234362,0.7760203681446889,5.541567922096123,-0.07937649813862863,-0.058647767821609846,0.0,443.69933546454666,442.0833531098174,442.74178678789906,444.50893641475193
